bmi_group,y_percent
1,1.2710688882702543
1,1.359960377415555
1,6.3339227195572505
1,2.765659421568758
1,7.913288402237042
1,3.3673689671163602
1,8.69825019926024
1,4.582174895759334
1,8.779428281633916
1,2.680719858752416
1,5.641143543480415
1,4.843618077092755
1,10.893884319608443
1,3.5262244027394845
1,1.7294214423946734
1,3.1321281157162297
1,9.582273495278946
1,7.431732651058027
1,7.942502202402743
1,7.137707913831732
1,10.940320659240921
1,2.1847208403022265
1,4.9706786608051186
1,4.669801446342178
1,5.576398894092834
1,2.1672180391607276
1,3.995543784854692
1,8.08697815007444
1,9.257838254886027
1,8.719098898037881
1,2.401307387560533
1,2.203389426919731
1,3.522070782274633
1,4.801215171294708
1,10.477983004765633
1,5.557673260375297
1,5.392975036361208
1,4.452993867386638
1,11.387133995621342
1,9.76457811311399
1,6.072075983673974
1,3.0203764954904164
1,11.570956701604185
1,8.18398488679402
1,5.6760148889117685
1,5.6941712312164015
1,8.027602243411577
1,6.029940559298068
1,10.904783958938683
1,9.364473130033796
1,8.664742881222907
1,9.469345598735314
1,4.255344088943465
1,5.182718723781247
1,7.742422160052076
1,6.355343391961668
1,8.796635840354286
1,10.218030987701596
1,8.827157104450126
1,2.998465298066419
1,8.402517281945286
1,10.2522357155919
1,6.479673179709106
1,10.635948486274767
1,8.292731631741164
1,2.764792130460279
1,8.92921783329667
1,5.991535822729986
1,8.705128445540685
1,7.623590491991308
1,3.2621323150029427
1,10.424102119065845
1,3.5836627886713854
1,1.6810552145741877
1,8.101090594966685
1,9.413841311785351
1,5.803899498733799
1,9.31896139487653
1,9.28357747557014
1,7.991732712825409
1,8.68673838382208
1,5.197567208723166
1,8.381234722504894
1,3.474597861141382
1,6.863831573948776
1,6.030121018519677
1,5.765756768388784
1,7.8704497901507064
1,7.946693304745618
1,2.307946074553004
1,7.265129594851903
1,0.9703067292681333
1,6.630276997207468
1,3.7716305477140004
1,3.1052650252692557
1,5.677152370164612
1,7.007650752224256
1,9.917434004052943
1,5.3834241011878845
1,4.4573426621233665
1,8.5267827683188
1,6.050181638695068
1,7.096580534535205
1,5.255907887494326
1,8.621322030862556
1,11.208452985048648
1,9.794927280769691
1,9.727168220010826
1,9.000311490689253
1,1.7281463278382128
1,9.65801203180312
1,6.227575609401124
1,9.814824798459341
1,9.085591859903298
1,6.700308205457842
1,10.349906994465169
1,5.348525770998531
1,9.06570598356624
1,7.796132796753365
1,9.136376401655808
1,8.891930555900519
1,8.647063079791023
1,6.53636687034999
1,1.601073343979755
1,5.882611210117399
1,3.435568446351182
1,6.550464041091179
1,9.529626931009707
1,4.540894746767976
1,2.257652292076523
1,5.116405291416244
1,5.615338125891418
1,6.560626249524626
1,3.9234522815927733
1,10.308136962229687
1,5.569372175017986
1,10.534284995887358
1,8.46198852550952
1,10.196190743093874
1,10.075735649899288
1,6.6466188221751885
1,3.1235817223080966
1,7.017111910300585
1,11.953802692903995
1,10.249508904575062
1,10.321221241414795
1,8.33799508071927
1,8.811674802856542
1,9.108389327083989
1,10.051126393513352
1,5.378868413659169
1,5.446073946614095
1,9.50208802604486
1,4.1797774461309585
1,2.7042804319284324
1,7.6712777748515535
1,9.64169816407528
1,6.810061983546073
1,5.347413062524728
1,7.921913931676356
1,4.458268128938155
1,6.94905670069058
1,10.090825315683539
1,5.277312561021878
1,4.728689446946984
1,2.8151959455102467
1,8.997077135230674
1,11.489989221199965
1,8.836181158488838
1,9.614842113027185
1,4.9288102971052625
1,6.561598357504202
1,9.411711276118668
1,5.775804616787104
1,9.57905431632898
1,8.55694045437394
1,8.969247884784021
1,4.662894085678857
1,10.553148461070958
1,5.250565885001885
1,3.0932620631369647
1,5.968807966984291
1,9.317259355973535
1,10.96776230468061
1,5.054487760761755
1,9.339487328465259
1,2.885983188646182
1,7.780967989768139
1,7.645934989760046
1,8.990274147517662
1,4.953655507109791
1,10.93624788847436
1,11.164851369553588
1,4.828635889679742
1,6.309324741398458
1,6.752926615560191
1,6.214927524249413
1,4.2676167526102855
1,5.014379815879215
1,8.935252152004937
1,7.689293940392657
1,2.518610007294983
1,8.783738904636612
1,7.574952430962893
1,9.27010342892086
1,6.064766980982561
1,6.4042406999287325
1,7.103356078046288
1,3.208459510397304
1,7.362317774300522
1,6.475647280568187
1,8.098597341683186
1,7.75054346941125
1,5.85062065723803
1,5.906798333407663
1,1.7924199587999399
1,2.6940219469820033
1,7.822678989455202
1,5.708267965072707
1,6.166900852848925
1,2.1301767660701656
1,4.898994098576716
1,9.902906758158199
1,8.674449315665704
1,4.817082201832139
1,2.560050731144988
1,7.46414835895058
1,5.2935901626292665
1,6.812685364424114
1,6.841343982165328
1,5.718545535647008
1,10.11553366840823
1,9.257015899651133
1,3.0209338627294504
1,5.831001129730334
1,8.213925624544531
1,7.340579645903231
1,4.347924168094204
1,10.429559259703069
1,5.035721115355904
1,9.460579628681721
1,8.999606495216554
1,6.063062263762523
1,8.360548211579722
1,4.253879309274259
1,8.225603833157217
1,5.142731596385075
1,7.865078148749738
1,8.695678974830768
1,10.961361729426821
1,4.1536681441930146
1,9.092534679378568
1,4.770480156251512
1,1.432468862808965
1,5.698201764787694
1,6.465909978778833
1,7.246858470841143
1,9.217448957168756
1,10.49358513399448
1,6.305845253905921
1,2.9569716320080435
1,5.804443221323577
1,7.21580646319461
1,10.826695899849748
1,4.697016155246167
1,6.00651325229297
1,11.463178237491082
1,5.381671711538046
1,5.324874661529352
1,10.859953935363935
1,4.3703399906776195
1,8.130024595760421
1,7.626639471105213
1,6.3748515108278605
1,7.229879751666036
1,6.028643761588704
1,8.338711416244644
1,4.3258925325695285
1,4.571585191346356
1,3.701955487523989
1,7.6590387899775925
1,2.8104490061212677
1,3.8551848950551237
1,7.018146722413014
1,5.1635155426011785
1,7.566836289555543
1,4.53664855119131
1,8.618921226205853
1,9.113803668337681
1,6.670247738763046
1,9.2552647812995
1,4.659823129082728
1,5.3707325369326195
1,3.9868451241843945
1,6.376405981076506
1,10.036777934053733
1,9.935155742575144
1,2.0621450697349406
1,4.07839874352326
1,3.25789050499328
1,5.377960470513137
1,7.327676317912661
1,7.864432861379876
1,8.287353580677646
1,10.343520894473436
1,3.833114092940518
1,4.684291502858738
1,10.314593936602785
1,3.1810727561382524
1,8.463249455748498
1,6.886753836272009
1,5.481805269081956
1,5.682863763458224
1,6.113266400721434
1,5.65613799656411
1,10.702835300293133
1,2.443820688239983
1,9.382340435377222
1,8.47384770876604
1,2.614108052182501
1,8.306601089641342
1,4.102507340953669
1,6.763306999495295
1,4.0979594129344425
1,3.7034403163412755
1,2.05483334335141
1,7.824409880067292
1,8.425848898874479
1,7.353923276802082
1,4.911922844645052
1,4.2722227659285315
1,1.555022382213308
1,7.252313821065155
1,3.3300607263144326
1,7.446848208213177
1,5.236593299560342
1,11.326501286688684
1,4.60035309882517
1,10.138303997444435
1,6.420764759982639
1,8.923145900420224
1,8.787502687658073
1,7.7698134681680795
1,5.3128001543607155
1,4.04426890502627
1,8.36792602231783
1,6.210006327917543
1,6.545727243185313
1,5.333081940462195
1,9.439616929488631
1,0.9769000574786668
1,4.481087244126616
1,3.2585408475010773
1,2.237979699701018
1,6.077038913982107
1,2.7422169454711693
1,10.086298028449018
1,3.50488847556555
1,8.496051764000448
1,5.2897941522212975
1,11.307351703942373
1,4.216080804027299
1,7.906136989163078
1,5.076936999870832
1,6.028712771105663
1,6.958246736709276
1,10.203010668098603
1,3.267676202004075
1,10.657461895163683
1,9.237201432859925
1,6.003018848613145
1,5.415948732462171
1,5.490592710529747
1,5.406059671810113
1,5.981701492779962
1,3.4512890931766216
1,3.7000778683549873
1,5.6922714792334475
1,7.384112222226941
1,2.8805297817002513
1,4.527087858174644
1,4.080553527001125
1,5.86644107826016
1,5.51514106034713
1,4.595851830011492
1,2.049016901656898
1,3.599046171501718
1,11.310673166105964
1,10.194692649126683
1,1.9321712622660208
1,4.282304623517877
1,6.2763515583927125
1,10.873883869132538
1,3.059182922303497
1,5.149596974251249
1,2.679293563213203
1,8.736547029423422
1,6.1244785982678485
1,3.114237822861408
1,8.514889572422073
1,7.57992441555699
1,8.345285821506618
1,6.4571115314334335
1,6.185216196420265
1,5.7210613046288135
1,6.234464873204222
1,7.500967870518794
1,10.875547229719835
1,8.243035973219577
1,10.047679257063749
1,10.721569626878841
1,1.789859743057206
1,2.6804161374918314
1,2.2073968745560006
1,2.2373798773292592
1,3.017258904576578
1,8.27394571541523
1,5.035857789364034
1,7.766807180190311
1,9.900093982559827
1,6.8289878950759135
1,10.533022248414571
1,5.549207824229779
1,6.2825565509039585
1,3.413784702200663
1,7.316366761435728
1,7.243985951425033
1,5.8201245839942874
1,2.8379039363334493
1,5.2199407029676905
1,8.710305109957353
1,6.621611648042002
1,10.939729104928073
1,6.220836567606113
1,8.728929908386952
1,3.063179764337655
1,6.92303590671077
1,8.066587182044987
1,4.168154579237266
1,4.51842971836778
1,5.114820566121813
1,10.48178867517225
1,5.621768476696395
1,4.785445739192991
1,7.206233363015765
1,9.06229878775726
1,6.890842004827965
1,4.298546602298731
1,6.743967053964913
1,3.1536856162316664
1,3.249515625985757
1,7.537509789621355
1,6.510276443785014
1,5.851395533284439
1,9.058497834939894
1,4.605000347213791
1,2.4781882093009964
1,3.5277043886525017
1,8.848595882026666
1,5.894013265145564
1,7.23767228796093
1,6.958764604014647
1,10.677746924247602
1,8.38881456866831
1,8.563050135698058
1,10.424979081107635
1,9.038111747895318
1,5.578822508891047
1,9.757900626075113
1,5.771023046343774
1,4.213032176024396
1,7.874778270124866
1,3.9225450590204005
1,5.578137272374896
1,5.752501987253848
1,9.221872161558387
1,2.911835180467465
1,7.621820952080981
1,9.980383876629407
1,3.098426935906765
1,8.660918080069512
1,7.8785560544037105
1,8.136491083967694
1,4.938763330820072
1,6.214728800791244
1,4.668587506591767
1,9.460872456880885
1,1.5078773030986374
1,2.1717861986392104
1,7.035632729149624
1,5.10703587330157
1,3.4164817511054943
1,3.1656519738023214
1,5.365254375784483
1,10.745754071676416
1,4.473937503120402
1,5.435791881441053
1,4.33380302276573
1,3.210912591271359
1,3.3519524833646286
1,9.665704139093883
1,8.06521991492032
1,11.002761296055894
1,2.8212023353157134
1,9.774729445726168
1,10.388942384167827
1,8.854337741971802
1,6.54031056667711
1,6.129103216396682
1,7.564223487590327
1,7.759931522758857
1,3.561099659517935
1,9.613641976338313
1,8.047449846496193
1,8.353640231166604
1,7.669671997252889
1,5.913569743682764
1,10.479743129278935
1,4.681367553157489
1,7.012505344062811
1,8.614604523254098
1,7.96708047263924
1,3.0527867534601763
1,6.597836502876667
1,9.021201482941747
1,2.7466144084287567
1,4.5754222124433355
1,9.971030685002868
1,3.8672978584797013
1,2.5013682878927526
1,8.501607480212366
1,7.924973937942831
1,8.634187367078324
1,9.350725543985638
1,2.831885849683545
1,1.710891446109226
1,2.3222448236686937
1,4.257354814222333
1,11.172939396769165
1,9.338217994558978
1,5.040366808565725
1,3.2311242730756424
1,6.395586579807123
1,7.8989142179096445
1,7.634786144716441
1,6.355798589263166
1,8.315715879881706
1,2.9742307326448927
1,2.832885917061522
1,3.8124152142662413
1,1.8940430727856863
1,5.20697074043064
1,2.159534295687876
1,8.298854278459217
1,8.420662860592104
1,8.932226710067907
1,6.811625257776956
1,10.783356573669849
1,11.024411251032753
1,5.934029842556882
1,7.994353835615656
1,9.294268595175689
1,7.011915729393587
1,4.062505800440052
1,6.687477681815323
1,2.382842591134715
1,3.629466818892551
1,6.457677417243925
1,5.564178659084459
1,2.613619061857971
1,5.83006452811343
1,8.510663008829797
1,4.516900661013084
1,9.452209931721805
1,8.481342123334047
1,2.962210039811293
1,8.870615862048542
1,5.815974491922773
1,7.1894022456931665
1,2.7174982966523045
1,10.408022991194027
1,2.4429718946885144
1,9.041716213857221
1,1.6715577685748164
1,3.633573151160972
1,6.702659959806064
1,8.775737254411698
1,8.963653459737035
1,9.853830726493126
1,8.668515674607502
1,4.712450185318792
1,3.0805776024097185
1,6.91799179281876
1,6.250647865965151
1,1.9080518805038704
1,8.35112263076108
1,2.7990673136268116
1,6.014895380111445
1,7.452627396187132
1,7.578835260196005
1,6.664302536898532
1,8.65304543145767
1,11.356367151460427
1,6.015802668418582
1,4.04631412533633
1,3.059748783835614
1,11.059745360711982
1,4.5832419661588375
1,11.69464070720029
1,4.934966840585441
1,8.022210491432059
1,3.6154167172011547
1,7.0502922847561145
1,10.780199698743274
1,10.194453014531117
1,9.629277407692928
1,6.790721126741026
1,6.073082149085627
1,7.239499525319147
1,10.508290561174915
1,11.532546846796947
1,2.9093368264587363
1,1.6045563780298981
1,9.95981352542206
1,9.648176211365062
1,7.947170752368208
1,11.450402629187984
1,7.106839939177703
1,2.1018252718442607
1,4.872457952975603
1,4.544426776894207
1,7.789830646403951
1,3.604331589345354
1,7.495230961202285
1,10.058511050149775
1,5.49280747156772
1,7.169799891556303
1,2.1924351216099303
1,11.675987224077826
1,2.447264825903847
1,2.2876137469968105
1,4.492164861961752
1,3.7139516988674597
1,11.305119919168956
1,6.703173888840846
1,8.941664769395972
1,5.912668196900897
1,1.5867523365428828
1,10.286741634585987
1,8.703000113179817
1,4.4762273422371575
1,11.293683527269607
1,2.3060688370387563
1,5.135727667864778
1,8.62518902479915
1,6.193554372667256
1,9.897685696228564
1,5.526167094026631
1,9.990397412236446
1,2.0817526107925484
1,10.062980761302047
1,6.860342556816397
1,8.298496708029896
1,4.688305197351182
1,9.001785815467324
1,8.922618880911527
1,7.534282157894178
1,2.4712607341650585
1,8.908495914660746
1,2.0494244831201907
1,1.9268085760883156
1,1.4468649737232642
1,5.769737181172076
1,5.297680445054392
1,10.953255897713127
1,8.497067658354009
1,6.091172417189471
1,3.488236702372723
1,8.5309680907476
1,2.9149365838076577
1,5.5226672078219305
1,9.713739282960526
1,5.653447341314378
1,6.824720570573072
1,3.07505938201648
1,10.548852382767153
1,2.2292238763895207
1,10.072142421020724
1,2.8293317027911518
1,6.5967115243966825
1,11.022366918286346
1,4.927723207727214
1,5.037714593055043
1,3.2215776861985352
1,9.4552300455225
1,8.236935786522626
1,6.178376327672573
1,7.396005773040146
1,9.103684257802884
1,7.750277228099723
1,8.75841139725734
1,6.924467576343451
1,2.8799111142940714
1,10.69307677531472
1,8.65611894033594
1,8.167744912026274
1,5.813476682544444
1,6.181726831215732
1,8.283450050042383
1,8.31105736830548
1,10.211862065944839
1,3.5586224201344976
1,10.214327364770305
1,2.5335892537774947
1,10.691913769499001
1,9.180784829536234
1,8.934912962192191
1,7.766001359045984
1,10.387736928816825
1,8.63915066056076
1,5.97451511410784
1,5.606837492274517
1,10.756972461628418
1,9.218470234275834
1,3.675505049120948
1,6.823315444434838
1,6.781229322683205
1,8.76399576166874
1,4.83207429194544
1,8.932504605637842
1,7.366998488490401
1,3.4944360314381875
1,6.211258378348989
1,8.095552104170624
1,2.997437083991692
1,7.043414883545819
1,4.884936215301545
1,4.71764577544954
1,4.465696344919259
1,7.360898414005727
1,10.498570955396817
1,9.099011804855383
1,9.039265329471487
1,5.8654599534898875
1,9.275988194993351
1,8.463244444843196
1,8.144011902556347
1,6.836391046539243
1,6.780154952404225
1,8.799799236457009
1,5.371865093446939
1,2.5036092303670774
1,6.057481866110813
1,5.142850164500659
1,4.893658964299325
1,9.237576528144713
1,7.784475576316921
1,2.7699432375470985
1,7.318528095524293
1,11.619428901031565
1,3.020025945200201
1,6.959330611658454
1,5.249910017405763
1,6.340339503979575
1,7.237036941708807
1,10.423424243769638
1,5.162694785416772
1,4.8800567123570975
1,4.107565593372626
1,2.99511985700478
1,4.103995702592036
1,3.208400483783642
1,8.569863336518841
1,3.1352561839577264
1,7.605089407337595
1,5.11543421546958
1,7.753145770591349
1,2.5881288169083505
1,9.316073927736566
1,10.006369212864211
1,5.499614767662532
1,9.94571544182482
1,7.956053784969582
1,5.282647278990778
1,2.82716468273302
1,5.903243452726594
1,4.401488567757683
1,5.140684711009491
1,10.949980409631932
1,10.141000299311434
1,5.595762162065322
1,5.173908447010152
1,5.708534058699745
1,7.312823389646229
1,2.6443133534455856
1,10.685602825165308
1,11.011510290593334
1,5.329680856207855
1,3.227221672835758
1,5.215316550327034
1,7.466088224698936
1,5.623153035900208
1,4.996646821642246
1,6.227167075452538
1,5.67797988274158
1,7.714590422530254
1,7.655508619968194
1,2.842011977117756
1,8.13301880363289
1,3.0516578656821896
1,10.931034242739859
1,5.3302481374505915
1,7.59387781926989
1,3.381823856027925
1,6.783065460161309
1,9.064967613319983
1,6.512335010104898
1,2.721589210014128
1,2.708519606496587
1,10.583524081616453
1,4.905018083311995
1,7.299895786394862
1,7.567664053054064
1,8.341395026018734
1,9.40102692471098
1,7.985565106530809
1,1.917779791207863
1,6.473869669999884
1,3.3957198673300777
1,7.549177562155815
1,10.105323885926497
1,3.2423453405728573
1,3.3639874752335186
1,5.559260856307035
1,5.909238589872195
1,10.89223355607856
1,5.00368879527359
1,8.532507647304374
1,5.261338756838211
1,10.605379260647119
1,3.815278300132233
1,7.810236380746224
1,8.088067400030553
1,9.823914400673033
1,2.485176600994997
1,6.579081799610568
1,5.242871348599998
1,3.212925680832782
1,3.924860556538364
1,7.046685968200414
1,2.26559028397289
1,6.286448466273474
1,8.491459188406228
1,5.852003767492985
1,3.9811223812696133
1,8.775069357170258
1,5.57190943074767
1,6.121564100488024
1,10.203985799625679
1,4.915315342263186
1,4.383330770489032
1,1.9789072412913675
1,6.423758131869751
1,6.858446356804688
1,2.3516583998888967
1,8.616110143897668
1,11.249120950319902
1,1.7460046329075531
1,6.509343023121874
1,4.947017108451226
1,6.830566033435183
1,10.794768934718183
1,8.378963827037483
1,8.656493995578169
1,2.2721307445970886
1,6.805818867353233
1,2.825908342243034
1,6.2389566422629015
1,7.063994934601148
1,8.272067546227083
1,3.6321484148853385
1,3.0586261749197656
1,5.261497665020159
1,10.708514252461464
1,8.768231430283347
1,8.401713925052576
1,7.606343592777339
1,5.056707135637288
1,4.559577260509966
1,4.084962195614409
1,7.249032706406681
1,9.7664455520163
1,2.1587667920302316
1,2.5109790980331956
1,7.32153758918769
1,7.043874872517446
1,11.099005398846389
1,2.156191762803922
1,5.488823180973411
1,6.005323294799426
1,9.768084727724418
1,5.432341014055489
1,8.437804875544495
1,2.8117017566227247
1,4.6820764763262055
1,6.917708754552958
1,8.907825133235116
1,3.8303191712385374
1,2.9602667022938642
1,6.402772103915241
1,3.4300967855442863
1,5.936419275156504
1,8.249772272008457
1,4.44469171532383
1,6.253487241957779
1,5.091195225184645
1,3.403189172249033
1,5.505429112030388
1,4.489587227484169
1,4.754448656757097
1,9.181473053693118
1,9.019562410725515
1,7.060365931393963
1,3.500441464512398
1,6.837365551877979
1,1.1748964307947054
1,4.474602332128472
1,1.9894568632174656
1,5.571736350504438
1,3.5756930362210264
1,4.825831324693384
1,6.028779322755817
1,4.398828697511507
1,5.237654809452834
1,6.848532580090621
1,3.1058252020376034
1,4.084278186027405
1,5.458493415346042
1,4.323426935182066
1,2.260909011365362
1,5.880179255471731
1,7.5883507141755
1,6.518907069274264
1,5.975214260770787
1,10.596181077082456
1,7.316057112675713
1,11.388538062916531
1,3.4785411251785634
1,9.379289526821328
1,3.9359723202865182
1,4.059006881097325
1,5.483054117242109
1,8.24238318838025
1,5.403876841959752
1,3.566067463623758
1,8.924678947831499
1,4.504689596775682
1,8.363231187686784
1,5.822536673723022
1,9.108689097748782
1,10.867758123547722
1,4.727446350695901
1,11.452283548106221
1,6.2855699233432025
1,8.394792629376889
1,8.218998649152956
1,1.7285462577840516
1,6.133091798760984
1,6.10968980847141
1,6.965614873340775
1,8.001379239636726
1,5.76714900560866
1,3.229006582332482
1,3.4830114527726126
1,12.103529933264367
1,8.874928484122389
1,4.970289842460537
1,8.258825329123681
1,6.366905373734767
1,6.550989741753253
1,2.385332994654739
1,2.124978030521885
1,4.716471059535872
1,9.415147532895093
1,8.115931633326099
1,3.4466983986967064
1,7.024440210867082
1,3.3311744616389767
1,6.466433522322178
1,8.435498233009803
1,5.456703373668219
1,6.189941824819633
1,5.154447230545778
1,8.731594198728963
1,3.788503480359803
1,2.2030412377431334
1,5.742322987732182
1,2.3068060393164007
1,6.9079081560135585
1,5.440121879677952
1,10.253200217176547
1,2.635706216048542
1,5.968077380874705
1,11.856518787491135
1,9.041823087492885
1,5.241807548124743
1,2.8246393503048766
1,7.468657917848985
1,7.4871493826702515
1,5.550199199980387
1,5.968025528994407
1,6.50685743108475
1,9.543567739414701
1,3.8966090309549335
1,4.796977933033785
1,3.0505010876200185
1,8.524185938765985
1,2.3616433522122855
1,2.8299402678737486
1,3.0366990809500436
1,4.815538126995947
1,8.398132424078328
1,2.3700309635152843
1,11.394244180179049
1,1.9954921260711942
1,9.383988143701094
1,6.687084170955306
1,8.365087528975213
1,10.898501609368253
1,7.919062406634284
1,10.857487029199286
1,7.801090716503529
1,9.435314261714746
1,7.95336311194395
1,3.2679672596759115
1,1.9900721785955104
1,8.790611352991645
1,9.466442743503888
1,3.3379111842848777
1,5.298851172406564
1,9.30201562772243
1,8.718646034191197
1,3.7072293727531793
1,5.315913242903999
1,7.3857936020809545
1,3.6626967361442473
1,3.030059396184089
1,5.4365278079519594
1,6.033919697624123
1,1.968755908389926
1,6.376880961593796
1,5.6377163134151
1,4.444273468047439
1,3.574677697002457
1,6.557171855225414
1,10.246421748881549
1,5.261031692072924
1,9.521072202138011
1,3.173693082002539
1,3.1910925481356847
1,5.215882723443005
1,10.193781393269752
1,1.1902836478864196
1,6.8477033775058755
1,6.7141884697545375
1,5.40513965673201
1,2.6321957793110227
1,2.9935542152444143
1,6.486555942432798
1,10.914263523978871
1,3.802588021378508
1,6.264122074541422
1,5.6512782737466285
1,4.11279257653979
1,8.131679236930914
1,2.7962925586289633
1,5.575632807392572
1,5.510029925383453
1,5.147730247922637
1,6.491606067246877
1,8.810144213754612
1,10.535034733495962
1,8.628356302420261
1,6.172811164343219
1,2.344678206260692
1,8.598755357865294
1,8.173723438819595
1,1.2551455982791409
1,1.495779194959984
1,2.423266264495119
1,3.4921848192364764
1,6.924893027179664
1,1.4844728989451068
1,9.619563208188918
1,8.211836928118958
1,3.6454116621976214
